1702833518.201038 client started (15398): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1702833518.201160 on Darwin 22.6.0 Darwin Kernel Version 22.6.0: Wed Jul  5 22:21:53 PDT 2023; root:xnu-8796.141.3~6/RELEASE_ARM64_T6020
1702833518.201201 using libevent 2.1.12-stable (select); utf8proc 2.9.0; ncurses 6.4
1702833518.204909 sending message 112 to peer 0x138048000 (8 bytes)
1702833518.204916 sending message 112 to peer 0x138048000 (14 bytes)
1702833518.204922 sending message 112 to peer 0x138048000 (9 bytes)
1702833518.204936 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.204944 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.204951 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.204957 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.204964 sending message 112 to peer 0x138048000 (11 bytes)
1702833518.204970 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.204976 sending message 112 to peer 0x138048000 (8 bytes)
1702833518.204983 sending message 112 to peer 0x138048000 (11 bytes)
1702833518.204989 sending message 112 to peer 0x138048000 (11 bytes)
1702833518.205030 sending message 112 to peer 0x138048000 (11 bytes)
1702833518.205035 sending message 112 to peer 0x138048000 (8 bytes)
1702833518.205040 sending message 112 to peer 0x138048000 (8 bytes)
1702833518.205052 sending message 112 to peer 0x138048000 (8 bytes)
1702833518.205056 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205060 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205065 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205069 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205073 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205077 sending message 112 to peer 0x138048000 (11 bytes)
1702833518.205082 sending message 112 to peer 0x138048000 (11 bytes)
1702833518.205086 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205091 sending message 112 to peer 0x138048000 (9 bytes)
1702833518.205095 sending message 112 to peer 0x138048000 (9 bytes)
1702833518.205099 sending message 112 to peer 0x138048000 (12 bytes)
1702833518.205103 sending message 112 to peer 0x138048000 (9 bytes)
1702833518.205107 sending message 112 to peer 0x138048000 (6 bytes)
1702833518.205112 sending message 112 to peer 0x138048000 (13 bytes)
1702833518.205116 sending message 112 to peer 0x138048000 (8 bytes)
1702833518.205120 sending message 112 to peer 0x138048000 (15 bytes)
1702833518.205124 sending message 112 to peer 0x138048000 (13 bytes)
1702833518.205128 sending message 112 to peer 0x138048000 (70 bytes)
1702833518.205143 sending message 112 to peer 0x138048000 (69 bytes)
1702833518.205147 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205152 sending message 112 to peer 0x138048000 (8 bytes)
1702833518.205156 sending message 112 to peer 0x138048000 (15 bytes)
1702833518.205160 sending message 112 to peer 0x138048000 (13 bytes)
1702833518.205164 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205169 sending message 112 to peer 0x138048000 (10 bytes)
1702833518.205173 sending message 112 to peer 0x138048000 (5 bytes)
1702833518.205178 sending message 112 to peer 0x138048000 (15 bytes)
1702833518.205186 sending message 104 to peer 0x138048000 (0 bytes)
1702833518.205192 sending message 110 to peer 0x138048000 (0 bytes)
1702833518.205196 sending message 107 to peer 0x138048000 (4 bytes)
1702833518.205201 sending message 105 to peer 0x138048000 (83 bytes)
1702833518.205205 sending message 105 to peer 0x138048000 (87 bytes)
1702833518.205209 sending message 105 to peer 0x138048000 (31 bytes)
1702833518.205214 sending message 105 to peer 0x138048000 (47 bytes)
1702833518.205218 sending message 105 to peer 0x138048000 (20 bytes)
1702833518.205222 sending message 105 to peer 0x138048000 (22 bytes)
1702833518.205226 sending message 105 to peer 0x138048000 (19 bytes)
1702833518.205231 sending message 105 to peer 0x138048000 (15 bytes)
1702833518.205235 sending message 105 to peer 0x138048000 (15 bytes)
1702833518.205239 sending message 105 to peer 0x138048000 (53 bytes)
1702833518.205243 sending message 105 to peer 0x138048000 (16 bytes)
1702833518.205248 sending message 105 to peer 0x138048000 (27 bytes)
1702833518.205252 sending message 105 to peer 0x138048000 (62 bytes)
1702833518.205256 sending message 105 to peer 0x138048000 (31 bytes)
1702833518.205260 sending message 105 to peer 0x138048000 (981 bytes)
1702833518.205266 sending message 105 to peer 0x138048000 (37 bytes)
1702833518.205270 sending message 105 to peer 0x138048000 (28 bytes)
1702833518.205282 sending message 105 to peer 0x138048000 (15 bytes)
1702833518.205287 sending message 105 to peer 0x138048000 (8 bytes)
1702833518.205291 sending message 105 to peer 0x138048000 (66 bytes)
1702833518.205295 sending message 105 to peer 0x138048000 (38 bytes)
1702833518.205300 sending message 105 to peer 0x138048000 (19 bytes)
1702833518.205304 sending message 105 to peer 0x138048000 (21 bytes)
1702833518.205308 sending message 105 to peer 0x138048000 (18 bytes)
1702833518.205312 sending message 105 to peer 0x138048000 (26 bytes)
1702833518.205327 sending message 105 to peer 0x138048000 (57 bytes)
1702833518.205331 sending message 105 to peer 0x138048000 (43 bytes)
1702833518.205335 sending message 105 to peer 0x138048000 (13 bytes)
1702833518.205340 sending message 105 to peer 0x138048000 (12 bytes)
1702833518.205344 sending message 105 to peer 0x138048000 (20 bytes)
1702833518.205348 sending message 105 to peer 0x138048000 (14 bytes)
1702833518.205353 sending message 105 to peer 0x138048000 (19 bytes)
1702833518.205357 sending message 105 to peer 0x138048000 (35 bytes)
1702833518.205361 sending message 105 to peer 0x138048000 (32 bytes)
1702833518.205365 sending message 105 to peer 0x138048000 (25 bytes)
1702833518.205369 sending message 106 to peer 0x138048000 (0 bytes)
1702833518.205437 sending message 200 to peer 0x138048000 (4 bytes)
1702833518.205446 client loop enter
1702833518.205627 peer 0x138048000 message 303
1702833518.205639 open write file 2 -
1702833518.205655 sending message 305 to peer 0x138048000 (8 bytes)
1702833518.205672 write check file 2
1702833518.205728 peer 0x138048000 message 304
1702833518.205737 write 58 to file 2
1702833518.205834 peer 0x138048000 message 203
1702833518.205849 file 2 58 bytes left
1702833518.205883 write check file 2
1702833518.205891 client loop exit
