1702833529.116239 client started (15640): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1702833529.116393 on Darwin 22.6.0 Darwin Kernel Version 22.6.0: Wed Jul  5 22:21:53 PDT 2023; root:xnu-8796.141.3~6/RELEASE_ARM64_T6020
1702833529.116460 using libevent 2.1.12-stable (select); utf8proc 2.9.0; ncurses 6.4
1702833529.120109 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120115 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120121 sending message 112 to peer 0x140008000 (8 bytes)
1702833529.120128 sending message 112 to peer 0x140008000 (8 bytes)
1702833529.120134 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120140 sending message 112 to peer 0x140008000 (7 bytes)
1702833529.120146 sending message 112 to peer 0x140008000 (7 bytes)
1702833529.120153 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120159 sending message 112 to peer 0x140008000 (6 bytes)
1702833529.120165 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120182 sending message 112 to peer 0x140008000 (15 bytes)
1702833529.120190 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120196 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120202 sending message 112 to peer 0x140008000 (8 bytes)
1702833529.120209 sending message 112 to peer 0x140008000 (14 bytes)
1702833529.120215 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120221 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120227 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120234 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120240 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120246 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120252 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120278 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120283 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120287 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120291 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120296 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120300 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120304 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120308 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120313 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120317 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120321 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120325 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120329 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120334 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120339 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120343 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120347 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120351 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120355 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120360 sending message 112 to peer 0x140008000 (8 bytes)
1702833529.120364 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120368 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120373 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120377 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120381 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120385 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120389 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120393 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120398 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120402 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120406 sending message 112 to peer 0x140008000 (8 bytes)
1702833529.120410 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120414 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120418 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120422 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120426 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120431 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120435 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120439 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120443 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120447 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120451 sending message 112 to peer 0x140008000 (8 bytes)
1702833529.120456 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120460 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120464 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120468 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120472 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120476 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120480 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120484 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120489 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120493 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120497 sending message 112 to peer 0x140008000 (8 bytes)
1702833529.120501 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120505 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120510 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120514 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120518 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120522 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120537 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120541 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120544 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120548 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120552 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120565 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120570 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120574 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120579 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120583 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120587 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120592 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120596 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120600 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120604 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120607 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120611 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120614 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120618 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120622 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120625 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120629 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120632 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120636 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120640 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120643 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120647 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120651 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120654 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120658 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120662 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120665 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120669 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120672 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120675 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120679 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120682 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120686 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120689 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120693 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120696 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120700 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120703 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120707 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120710 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120713 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120717 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120720 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120724 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120727 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120730 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120734 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120737 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120741 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120744 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120748 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120751 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120754 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120758 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120761 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120772 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120775 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120779 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120782 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120786 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120789 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120802 sending message 112 to peer 0x140008000 (11 bytes)
1702833529.120807 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120855 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120863 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120868 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120873 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120877 sending message 112 to peer 0x140008000 (21 bytes)
1702833529.120881 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120885 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120888 sending message 112 to peer 0x140008000 (6 bytes)
1702833529.120892 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120896 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120900 sending message 112 to peer 0x140008000 (24 bytes)
1702833529.120903 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120907 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120911 sending message 112 to peer 0x140008000 (70 bytes)
1702833529.120915 sending message 112 to peer 0x140008000 (69 bytes)
1702833529.120918 sending message 112 to peer 0x140008000 (12 bytes)
1702833529.120922 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120925 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120929 sending message 112 to peer 0x140008000 (24 bytes)
1702833529.120933 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120936 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120940 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120944 sending message 112 to peer 0x140008000 (17 bytes)
1702833529.120947 sending message 112 to peer 0x140008000 (10 bytes)
1702833529.120951 sending message 112 to peer 0x140008000 (13 bytes)
1702833529.120954 sending message 112 to peer 0x140008000 (17 bytes)
1702833529.120958 sending message 112 to peer 0x140008000 (9 bytes)
1702833529.120961 sending message 112 to peer 0x140008000 (15 bytes)
1702833529.120965 sending message 112 to peer 0x140008000 (5 bytes)
1702833529.120981 sending message 104 to peer 0x140008000 (0 bytes)
1702833529.120987 sending message 110 to peer 0x140008000 (0 bytes)
1702833529.120991 sending message 107 to peer 0x140008000 (4 bytes)
1702833529.120994 sending message 105 to peer 0x140008000 (83 bytes)
1702833529.120998 sending message 105 to peer 0x140008000 (87 bytes)
1702833529.121002 sending message 105 to peer 0x140008000 (31 bytes)
1702833529.121005 sending message 105 to peer 0x140008000 (20 bytes)
1702833529.121008 sending message 105 to peer 0x140008000 (22 bytes)
1702833529.121012 sending message 105 to peer 0x140008000 (19 bytes)
1702833529.121015 sending message 105 to peer 0x140008000 (15 bytes)
1702833529.121019 sending message 105 to peer 0x140008000 (15 bytes)
1702833529.121022 sending message 105 to peer 0x140008000 (684 bytes)
1702833529.121026 sending message 105 to peer 0x140008000 (15 bytes)
1702833529.121030 sending message 105 to peer 0x140008000 (66 bytes)
1702833529.121033 sending message 105 to peer 0x140008000 (15 bytes)
1702833529.121037 sending message 105 to peer 0x140008000 (57 bytes)
1702833529.121040 sending message 105 to peer 0x140008000 (12 bytes)
1702833529.121044 sending message 105 to peer 0x140008000 (20 bytes)
1702833529.121047 sending message 105 to peer 0x140008000 (14 bytes)
1702833529.121051 sending message 105 to peer 0x140008000 (19 bytes)
1702833529.121055 sending message 105 to peer 0x140008000 (35 bytes)
1702833529.121058 sending message 105 to peer 0x140008000 (32 bytes)
1702833529.121075 sending message 105 to peer 0x140008000 (8 bytes)
1702833529.121079 sending message 105 to peer 0x140008000 (28 bytes)
1702833529.121083 sending message 105 to peer 0x140008000 (21 bytes)
1702833529.121086 sending message 105 to peer 0x140008000 (47 bytes)
1702833529.121090 sending message 105 to peer 0x140008000 (27 bytes)
1702833529.121093 sending message 105 to peer 0x140008000 (16 bytes)
1702833529.121097 sending message 105 to peer 0x140008000 (53 bytes)
1702833529.121100 sending message 105 to peer 0x140008000 (62 bytes)
1702833529.121104 sending message 105 to peer 0x140008000 (19 bytes)
1702833529.121107 sending message 105 to peer 0x140008000 (38 bytes)
1702833529.121110 sending message 105 to peer 0x140008000 (37 bytes)
1702833529.121114 sending message 105 to peer 0x140008000 (25 bytes)
1702833529.121117 sending message 106 to peer 0x140008000 (0 bytes)
1702833529.121221 sending message 200 to peer 0x140008000 (4 bytes)
1702833529.121227 client loop enter
1702833529.125184 peer 0x140008000 message 207
1702833529.125229 sending message 208 to peer 0x140008000 (0 bytes)
1702833530.344705 peer 0x140008000 message 203
1702833530.344783 sending message 205 to peer 0x140008000 (0 bytes)
1702833530.345067 peer 0x140008000 message 204
1702833530.345095 client loop exit
